kindName;otherKindName;count;count_unique;min_time;max_time;avg_time
taskComplete;taskComplete;;203;1556978462000;1556978462000;1556978462000.0
taskComplete;taskOperation;;183;1556978491000;1556978491000;1556978491000.0
taskOperation;taskCostSpent;;195;1556978401000;1556978401000;1556978401000.0
taskCostSpent;taskAssigned;;195;1556978866000;1556978866000;1556978866000.0
taskAssigned;taskCostSpent;;195;1556978491000;1556978491000;1556978491000.0
taskCostSpent;taskDelivered;;195;1556978866000;1556978866000;1556978866000.0
taskDelivered;taskComplete;;183;1556978491000;1556978491000;1556978491000.0
taskComplete;taskOperation;;187;1556978462000;1556978462000;1556978462000.0
taskOperation;taskCostSpent;;183;1556978491000;1556978491000;1556978491000.0
taskCostSpent;taskAssigned;;183;1556978551000;1556978551000;1556978551000.0
taskAssigned;taskSupported;;183;1556978491000;1556978491000;1556978491000.0
taskSupported;taskCostSpent;;183;1556978551000;1556978551000;1556978551000.0
taskCostSpent;taskFinished;;183;1556978551000;1556978551000;1556978551000.0
taskFinished;taskNew;;187;1556978462000;1556978462000;1556978462000.0
taskNew;taskNew;;222;1556978535000;1556978535000;1556978535000.0
taskNew;taskDelivered;;223;1556978554000;1556978554000;1556978554000.0
taskDelivered;taskDelivered;;223;1556978554000;1556978554000;1556978554000.0
taskDelivered;taskComplete;;222;1556978535000;1556978535000;1556978535000.0
taskComplete;taskComplete;;214;1556978558000;1556978558000;1556978558000.0
taskComplete;taskOperation;;213;1556978538000;1556978538000;1556978538000.0
taskOperation;taskCostSpent;;222;1556978535000;1556978535000;1556978535000.0
taskCostSpent;taskAssigned;;222;1556979263000;1556979263000;1556979263000.0
taskAssigned;taskCostSpent;;222;1556978535000;1556978535000;1556978535000.0
taskCostSpent;taskOperation;;222;1556979263000;1556979263000;1556979263000.0
taskOperation;taskCostSpent;;223;1556978554000;1556978554000;1556978554000.0
taskCostSpent;taskAssigned;;223;1556979290000;1556979290000;1556979290000.0
taskAssigned;taskCostSpent;;223;1556978554000;1556978554000;1556978554000.0
taskCostSpent;taskDelivered;;223;1556979290000;1556979290000;1556979290000.0
taskDelivered;taskComplete;;194;1556978562000;1556978562000;1556978562000.0
taskComplete;taskComplete;;188;1556978557000;1556978557000;1556978557000.0
taskComplete;taskComplete;;192;1556978530000;1556978530000;1556978530000.0
taskComplete;taskOperation;;189;1556978552000;1556978552000;1556978552000.0
taskOperation;taskCostSpent;;194;1556978562000;1556978562000;1556978562000.0
taskCostSpent;taskAssigned;;194;1556978973000;1556978973000;1556978973000.0
taskAssigned;taskCostSpent;;194;1556978562000;1556978562000;1556978562000.0
taskCostSpent;taskDelivered;;194;1556978973000;1556978973000;1556978973000.0
taskDelivered;taskDelivered;;189;1556978552000;1556978552000;1556978552000.0
taskDelivered;taskDelivered;;192;1556978530000;1556978530000;1556978530000.0
taskDelivered;taskComplete;;188;1556978557000;1556978557000;1556978557000.0
taskComplete;taskOperation;;183;1556978551000;1556978551000;1556978551000.0
taskOperation;taskCostSpent;;192;1556978530000;1556978530000;1556978530000.0
taskCostSpent;taskAssigned;;192;1556978590000;1556978590000;1556978590000.0
taskAssigned;taskSupported;;192;1556978530000;1556978530000;1556978530000.0
taskSupported;taskCostSpent;;192;1556978590000;1556978590000;1556978590000.0
taskCostSpent;taskOperation;;192;1556978590000;1556978590000;1556978590000.0
taskOperation;taskCostSpent;;189;1556978552000;1556978552000;1556978552000.0
taskCostSpent;taskAssigned;;189;1556978612000;1556978612000;1556978612000.0
taskAssigned;taskSupported;;189;1556978552000;1556978552000;1556978552000.0
taskSupported;taskCostSpent;;189;1556978612000;1556978612000;1556978612000.0
taskCostSpent;taskOperation;;189;1556978612000;1556978612000;1556978612000.0
taskOperation;taskCostSpent;;188;1556978557000;1556978557000;1556978557000.0
taskCostSpent;taskAssigned;;188;1556978617000;1556978617000;1556978617000.0
taskAssigned;taskSupported;;188;1556978557000;1556978557000;1556978557000.0
taskSupported;taskCostSpent;;188;1556978617000;1556978617000;1556978617000.0
taskCostSpent;taskFinished;;188;1556978617000;1556978617000;1556978617000.0
taskFinished;taskNew;;183;1556978551000;1556978551000;1556978551000.0
taskNew;taskDelivered;;224;1556978610000;1556978610000;1556978610000.0
taskDelivered;taskOperation;;224;1556978610000;1556978610000;1556978610000.0
taskOperation;taskCostSpent;;224;1556978610000;1556978610000;1556978610000.0
taskCostSpent;taskAssigned;;224;1556979460000;1556979460000;1556979460000.0
taskAssigned;taskCostSpent;;224;1556978610000;1556978610000;1556978610000.0
taskCostSpent;taskDelivered;;224;1556979460000;1556979460000;1556979460000.0
taskDelivered;taskDelivered;;213;1556978598000;1556978598000;1556978598000.0
taskDelivered;taskComplete;;214;1556978618000;1556978618000;1556978618000.0
taskComplete;taskOperation;;206;1556978632000;1556978632000;1556978632000.0
taskOperation;taskSupported;;213;1556978598000;1556978598000;1556978598000.0
taskSupported;taskSupported;;213;1556979198000;1556979198000;1556979198000.0
taskSupported;taskCostSpent;;213;1556979198000;1556979198000;1556979198000.0
taskCostSpent;taskOperation;;213;1556979198000;1556979198000;1556979198000.0
taskOperation;taskSupported;;214;1556978618000;1556978618000;1556978618000.0
taskSupported;taskSupported;;214;1556979218000;1556979218000;1556979218000.0
taskSupported;taskCostSpent;;214;1556979218000;1556979218000;1556979218000.0
taskCostSpent;taskDelivered;;214;1556979218000;1556979218000;1556979218000.0
taskDelivered;taskOperation;;199;1556978588000;1556978588000;1556978588000.0
taskOperation;taskCostSpent;;199;1556978588000;1556978588000;1556978588000.0
taskCostSpent;taskAssigned;;199;1556979172000;1556979172000;1556979172000.0
taskAssigned;taskCostSpent;;199;1556978588000;1556978588000;1556978588000.0
taskCostSpent;taskComplete;;199;1556979172000;1556979172000;1556979172000.0
taskComplete;taskComplete;;188;1556978617000;1556978617000;1556978617000.0
taskComplete;taskComplete;;189;1556978612000;1556978612000;1556978612000.0
taskComplete;taskFinished;;192;1556978590000;1556978590000;1556978590000.0
taskFinished;taskFinished;;192;1556978590000;1556978590000;1556978590000.0
taskFinished;taskFinished;;189;1556978612000;1556978612000;1556978612000.0
taskFinished;taskNew;;188;1556978617000;1556978617000;1556978617000.0
taskNew;taskDelivered;;225;1556978667000;1556978667000;1556978667000.0
taskDelivered;taskComplete;;225;1556978667000;1556978667000;1556978667000.0
taskComplete;taskOperation;;215;1556978690000;1556978690000;1556978690000.0
taskOperation;taskCostSpent;;225;1556978667000;1556978667000;1556978667000.0
taskCostSpent;taskAssigned;;225;1556979551000;1556979551000;1556979551000.0
taskAssigned;taskCostSpent;;225;1556978667000;1556978667000;1556978667000.0
taskCostSpent;taskDelivered;;225;1556979551000;1556979551000;1556979551000.0
taskDelivered;taskOperation;;206;1556978692000;1556978692000;1556978692000.0
taskOperation;taskSupported;;206;1556978692000;1556978692000;1556978692000.0
taskSupported;taskCostSpent;;206;1556978752000;1556978752000;1556978752000.0
taskCostSpent;taskDelivered;;206;1556978752000;1556978752000;1556978752000.0
taskDelivered;taskComplete;;215;1556978750000;1556978750000;1556978750000.0
taskComplete;taskComplete;;205;1556978752000;1556978752000;1556978752000.0
taskComplete;taskOperation;;207;1556978701000;1556978701000;1556978701000.0
taskOperation;taskSupported;;215;1556978750000;1556978750000;1556978750000.0
taskSupported;taskSupported;;215;1556979350000;1556979350000;1556979350000.0
taskSupported;taskCostSpent;;215;1556979350000;1556979350000;1556979350000.0
taskCostSpent;taskComplete;;215;1556979350000;1556979350000;1556979350000.0
taskComplete;taskFinished;;206;1556978752000;1556978752000;1556978752000.0
taskFinished;taskNew;;206;1556978752000;1556978752000;1556978752000.0
taskNew;taskNew;;226;1556978784000;1556978784000;1556978784000.0
taskNew;taskDelivered;;227;1556978812000;1556978812000;1556978812000.0
taskDelivered;taskDelivered;;227;1556978812000;1556978812000;1556978812000.0
taskDelivered;taskOperation;;226;1556978784000;1556978784000;1556978784000.0
taskOperation;taskCostSpent;;226;1556978784000;1556978784000;1556978784000.0
taskCostSpent;taskAssigned;;226;1556979429000;1556979429000;1556979429000.0
taskAssigned;taskCostSpent;;226;1556978784000;1556978784000;1556978784000.0
taskCostSpent;taskOperation;;226;1556979429000;1556979429000;1556979429000.0
taskOperation;taskCostSpent;;227;1556978812000;1556978812000;1556978812000.0
taskCostSpent;taskAssigned;;227;1556979499000;1556979499000;1556979499000.0
taskAssigned;taskCostSpent;;227;1556978812000;1556978812000;1556978812000.0
taskCostSpent;taskComplete;;227;1556979499000;1556979499000;1556979499000.0
taskComplete;taskDelivered;;208;1556978767000;1556978767000;1556978767000.0
taskDelivered;taskDelivered;;207;1556978761000;1556978761000;1556978761000.0
taskDelivered;taskOperation;;205;1556978812000;1556978812000;1556978812000.0
taskOperation;taskCostSpent;;207;1556978761000;1556978761000;1556978761000.0
taskCostSpent;taskAssigned;;207;1556979607000;1556979607000;1556979607000.0
taskAssigned;taskCostSpent;;207;1556978761000;1556978761000;1556978761000.0
taskCostSpent;taskOperation;;207;1556979607000;1556979607000;1556979607000.0
taskOperation;taskCostSpent;;205;1556978812000;1556978812000;1556978812000.0
taskCostSpent;taskAssigned;;205;1556979464000;1556979464000;1556979464000.0
taskAssigned;taskCostSpent;;205;1556978812000;1556978812000;1556978812000.0
taskCostSpent;taskComplete;;205;1556979464000;1556979464000;1556979464000.0
taskComplete;taskDelivered;;186;1556978779000;1556978779000;1556978779000.0
taskDelivered;taskOperation;;186;1556978779000;1556978779000;1556978779000.0
taskOperation;taskCostSpent;;186;1556978779000;1556978779000;1556978779000.0
taskCostSpent;taskAssigned;;186;1556978839000;1556978839000;1556978839000.0
taskAssigned;taskSupported;;186;1556978779000;1556978779000;1556978779000.0
taskSupported;taskCostSpent;;186;1556978839000;1556978839000;1556978839000.0
taskCostSpent;taskDelivered;;186;1556978839000;1556978839000;1556978839000.0
taskDelivered;taskOperation;;208;1556978827000;1556978827000;1556978827000.0
taskOperation;taskCostSpent;;208;1556978827000;1556978827000;1556978827000.0
taskCostSpent;taskAssigned;;208;1556979521000;1556979521000;1556979521000.0
taskAssigned;taskCostSpent;;208;1556978827000;1556978827000;1556978827000.0
taskCostSpent;taskComplete;;208;1556979521000;1556979521000;1556979521000.0
taskComplete;taskDelivered;;195;1556978866000;1556978866000;1556978866000.0
taskDelivered;taskComplete;;195;1556978866000;1556978866000;1556978866000.0
taskComplete;taskOperation;;186;1556978839000;1556978839000;1556978839000.0
taskOperation;taskCostSpent;;195;1556978866000;1556978866000;1556978866000.0
taskCostSpent;taskAssigned;;195;1556978926000;1556978926000;1556978926000.0
taskAssigned;taskSupported;;195;1556978866000;1556978866000;1556978866000.0
taskSupported;taskCostSpent;;195;1556978926000;1556978926000;1556978926000.0
taskCostSpent;taskFinished;;195;1556978926000;1556978926000;1556978926000.0
taskFinished;taskComplete;;186;1556978839000;1556978839000;1556978839000.0
taskComplete;taskComplete;;218;1556978940000;1556978940000;1556978940000.0
taskComplete;taskComplete;;217;1556978895000;1556978895000;1556978895000.0
taskComplete;taskComplete;;209;1556978920000;1556978920000;1556978920000.0
taskComplete;taskFinished;;195;1556978926000;1556978926000;1556978926000.0
taskFinished;taskComplete;;195;1556978926000;1556978926000;1556978926000.0
taskComplete;taskDelivered;;216;1556978948000;1556978948000;1556978948000.0
taskDelivered;taskDelivered;;217;1556978955000;1556978955000;1556978955000.0
taskDelivered;taskComplete;;218;1556979000000;1556979000000;1556979000000.0
taskComplete;taskOperation;;210;1556978949000;1556978949000;1556978949000.0
taskOperation;taskSupported;;217;1556978955000;1556978955000;1556978955000.0
taskSupported;taskSupported;;217;1556979555000;1556979555000;1556979555000.0
taskSupported;taskCostSpent;;217;1556979555000;1556979555000;1556979555000.0
taskCostSpent;taskOperation;;217;1556979555000;1556979555000;1556979555000.0
taskOperation;taskSupported;;218;1556979000000;1556979000000;1556979000000.0
taskSupported;taskSupported;;218;1556979600000;1556979600000;1556979600000.0
taskSupported;taskCostSpent;;218;1556979600000;1556979600000;1556979600000.0
taskCostSpent;taskDelivered;;218;1556979600000;1556979600000;1556979600000.0
taskDelivered;taskOperation;;209;1556978980000;1556978980000;1556978980000.0
taskOperation;taskCostSpent;;209;1556978980000;1556978980000;1556978980000.0
taskCostSpent;taskAssigned;;209;1556979876000;1556979876000;1556979876000.0
taskAssigned;taskCostSpent;;209;1556978980000;1556978980000;1556978980000.0
taskCostSpent;taskComplete;;209;1556979876000;1556979876000;1556979876000.0
taskComplete;taskDelivered;;194;1556978973000;1556978973000;1556978973000.0
taskDelivered;taskOperation;;194;1556978973000;1556978973000;1556978973000.0
taskOperation;taskCostSpent;;194;1556978973000;1556978973000;1556978973000.0
taskCostSpent;taskAssigned;;194;1556979033000;1556979033000;1556979033000.0
taskAssigned;taskSupported;;194;1556978973000;1556978973000;1556978973000.0
taskSupported;taskCostSpent;;194;1556979033000;1556979033000;1556979033000.0
taskCostSpent;taskDelivered;;194;1556979033000;1556979033000;1556979033000.0
taskDelivered;taskOperation;;216;1556979008000;1556979008000;1556979008000.0
taskOperation;taskSupported;;216;1556979008000;1556979008000;1556979008000.0
taskSupported;taskSupported;;216;1556979608000;1556979608000;1556979608000.0
taskSupported;taskCostSpent;;216;1556979608000;1556979608000;1556979608000.0
taskCostSpent;taskDelivered;;216;1556979608000;1556979608000;1556979608000.0
taskDelivered;taskOperation;;210;1556979009000;1556979009000;1556979009000.0
taskOperation;taskCostSpent;;210;1556979009000;1556979009000;1556979009000.0
taskCostSpent;taskAssigned;;210;1556979755000;1556979755000;1556979755000.0
taskAssigned;taskCostSpent;;210;1556979009000;1556979009000;1556979009000.0
taskCostSpent;taskDelivered;;210;1556979755000;1556979755000;1556979755000.0
taskDelivered;taskOperation;;204;1556979055000;1556979055000;1556979055000.0
taskOperation;taskCostSpent;;204;1556979055000;1556979055000;1556979055000.0
taskCostSpent;taskAssigned;;204;1556979653000;1556979653000;1556979653000.0
taskAssigned;taskCostSpent;;204;1556979055000;1556979055000;1556979055000.0
taskCostSpent;taskComplete;;204;1556979653000;1556979653000;1556979653000.0
taskComplete;taskFinished;;194;1556979033000;1556979033000;1556979033000.0
taskFinished;taskNew;;194;1556979033000;1556979033000;1556979033000.0
taskNew;taskDelivered;;228;1556979119000;1556979119000;1556979119000.0
taskDelivered;taskComplete;;228;1556979119000;1556979119000;1556979119000.0
taskComplete;taskComplete;;220;1556979092000;1556979092000;1556979092000.0
taskComplete;taskOperation;;219;1556979120000;1556979120000;1556979120000.0
taskOperation;taskCostSpent;;228;1556979119000;1556979119000;1556979119000.0
taskCostSpent;taskAssigned;;228;1556979923000;1556979923000;1556979923000.0
taskAssigned;taskCostSpent;;228;1556979119000;1556979119000;1556979119000.0
taskCostSpent;taskComplete;;228;1556979923000;1556979923000;1556979923000.0
taskComplete;taskComplete;;212;1556979120000;1556979120000;1556979120000.0
taskComplete;taskDelivered;;211;1556979092000;1556979092000;1556979092000.0
taskDelivered;taskOperation;;197;1556979106000;1556979106000;1556979106000.0
taskOperation;taskCostSpent;;197;1556979106000;1556979106000;1556979106000.0
taskCostSpent;taskAssigned;;197;1556979550000;1556979550000;1556979550000.0
taskAssigned;taskCostSpent;;197;1556979106000;1556979106000;1556979106000.0
taskCostSpent;taskDelivered;;197;1556979550000;1556979550000;1556979550000.0
taskDelivered;taskDelivered;;219;1556979180000;1556979180000;1556979180000.0
taskDelivered;taskOperation;;220;1556979152000;1556979152000;1556979152000.0
taskOperation;taskSupported;;220;1556979152000;1556979152000;1556979152000.0
taskSupported;taskSupported;;220;1556979752000;1556979752000;1556979752000.0
taskSupported;taskCostSpent;;220;1556979752000;1556979752000;1556979752000.0
taskCostSpent;taskOperation;;220;1556979752000;1556979752000;1556979752000.0
taskOperation;taskSupported;;219;1556979180000;1556979180000;1556979180000.0
taskSupported;taskSupported;;219;1556979780000;1556979780000;1556979780000.0
taskSupported;taskCostSpent;;219;1556979780000;1556979780000;1556979780000.0
taskCostSpent;taskDelivered;;219;1556979780000;1556979780000;1556979780000.0
taskDelivered;taskDelivered;;211;1556979152000;1556979152000;1556979152000.0
taskDelivered;taskOperation;;212;1556979180000;1556979180000;1556979180000.0
taskOperation;taskCostSpent;;211;1556979152000;1556979152000;1556979152000.0
taskCostSpent;taskAssigned;;211;1556979755000;1556979755000;1556979755000.0
taskAssigned;taskCostSpent;;211;1556979152000;1556979152000;1556979152000.0
taskCostSpent;taskOperation;;211;1556979755000;1556979755000;1556979755000.0
taskOperation;taskCostSpent;;212;1556979180000;1556979180000;1556979180000.0
taskCostSpent;taskAssigned;;212;1556979803000;1556979803000;1556979803000.0
taskAssigned;taskCostSpent;;212;1556979180000;1556979180000;1556979180000.0
taskCostSpent;taskComplete;;212;1556979803000;1556979803000;1556979803000.0
taskComplete;taskDelivered;;199;1556979172000;1556979172000;1556979172000.0
taskDelivered;taskOperation;;199;1556979172000;1556979172000;1556979172000.0
taskOperation;taskCostSpent;;199;1556979172000;1556979172000;1556979172000.0
taskCostSpent;taskAssigned;;199;1556979232000;1556979232000;1556979232000.0
taskAssigned;taskSupported;;199;1556979172000;1556979172000;1556979172000.0
taskSupported;taskCostSpent;;199;1556979232000;1556979232000;1556979232000.0
taskCostSpent;taskComplete;;199;1556979232000;1556979232000;1556979232000.0
taskComplete;taskComplete;;214;1556979218000;1556979218000;1556979218000.0
taskComplete;taskComplete;;213;1556979198000;1556979198000;1556979198000.0
taskComplete;taskFinished;;199;1556979232000;1556979232000;1556979232000.0
taskFinished;taskComplete;;199;1556979232000;1556979232000;1556979232000.0
taskComplete;taskComplete;;223;1556979290000;1556979290000;1556979290000.0
taskComplete;taskDelivered;;222;1556979263000;1556979263000;1556979263000.0
taskDelivered;taskOperation;;213;1556979258000;1556979258000;1556979258000.0
taskOperation;taskCostSpent;;213;1556979258000;1556979258000;1556979258000.0
taskCostSpent;taskAssigned;;213;1556979864000;1556979864000;1556979864000.0
taskAssigned;taskCostSpent;;213;1556979258000;1556979258000;1556979258000.0
taskCostSpent;taskDelivered;;213;1556979864000;1556979864000;1556979864000.0
taskDelivered;taskOperation;;214;1556979278000;1556979278000;1556979278000.0
taskOperation;taskSupported;;214;1556979278000;1556979278000;1556979278000.0
taskSupported;taskCostSpent;;214;1556979338000;1556979338000;1556979338000.0
taskCostSpent;taskComplete;;214;1556979338000;1556979338000;1556979338000.0
taskComplete;taskDelivered;;221;1556979307000;1556979307000;1556979307000.0
taskDelivered;taskDelivered;;222;1556979323000;1556979323000;1556979323000.0
taskDelivered;taskComplete;;223;1556979350000;1556979350000;1556979350000.0
taskComplete;taskOperation;;215;1556979350000;1556979350000;1556979350000.0
taskOperation;taskSupported;;222;1556979323000;1556979323000;1556979323000.0
taskSupported;taskSupported;;222;1556979923000;1556979923000;1556979923000.0
taskSupported;taskCostSpent;;222;1556979923000;1556979923000;1556979923000.0
taskCostSpent;taskOperation;;222;1556979923000;1556979923000;1556979923000.0
taskOperation;taskSupported;;223;1556979350000;1556979350000;1556979350000.0
taskSupported;taskSupported;;223;1556979950000;1556979950000;1556979950000.0
taskSupported;taskCostSpent;;223;1556979950000;1556979950000;1556979950000.0
taskCostSpent;taskComplete;;223;1556979950000;1556979950000;1556979950000.0
taskComplete;taskFinished;;214;1556979338000;1556979338000;1556979338000.0
taskFinished;taskDelivered;;214;1556979338000;1556979338000;1556979338000.0
taskDelivered;taskOperation;;221;1556979367000;1556979367000;1556979367000.0
taskOperation;taskSupported;;221;1556979367000;1556979367000;1556979367000.0
taskSupported;taskSupported;;221;1556979967000;1556979967000;1556979967000.0
taskSupported;taskCostSpent;;221;1556979967000;1556979967000;1556979967000.0
taskCostSpent;taskDelivered;;221;1556979967000;1556979967000;1556979967000.0
taskDelivered;taskOperation;;215;1556979410000;1556979410000;1556979410000.0
taskOperation;taskSupported;;215;1556979410000;1556979410000;1556979410000.0
taskSupported;taskCostSpent;;215;1556979470000;1556979470000;1556979470000.0
taskCostSpent;taskComplete;;215;1556979470000;1556979470000;1556979470000.0
taskComplete;taskComplete;;226;1556979429000;1556979429000;1556979429000.0
taskComplete;taskComplete;;224;1556979460000;1556979460000;1556979460000.0
taskComplete;taskComplete;;205;1556979464000;1556979464000;1556979464000.0
taskComplete;taskFinished;;215;1556979470000;1556979470000;1556979470000.0
taskFinished;taskComplete;;215;1556979470000;1556979470000;1556979470000.0
taskComplete;taskDelivered;;227;1556979499000;1556979499000;1556979499000.0
taskDelivered;taskDelivered;;224;1556979520000;1556979520000;1556979520000.0
taskDelivered;taskOperation;;226;1556979489000;1556979489000;1556979489000.0
taskOperation;taskSupported;;226;1556979489000;1556979489000;1556979489000.0
taskSupported;taskSupported;;226;1556980089000;1556980089000;1556980089000.0
taskSupported;taskCostSpent;;226;1556980089000;1556980089000;1556980089000.0
taskCostSpent;taskOperation;;226;1556980089000;1556980089000;1556980089000.0
taskOperation;taskSupported;;224;1556979520000;1556979520000;1556979520000.0
taskSupported;taskSupported;;224;1556980120000;1556980120000;1556980120000.0
taskSupported;taskCostSpent;;224;1556980120000;1556980120000;1556980120000.0
taskCostSpent;taskComplete;;224;1556980120000;1556980120000;1556980120000.0
taskComplete;taskComplete;;208;1556979521000;1556979521000;1556979521000.0
taskComplete;taskDelivered;;225;1556979551000;1556979551000;1556979551000.0
taskDelivered;taskComplete;;227;1556979559000;1556979559000;1556979559000.0
taskComplete;taskComplete;;218;1556979600000;1556979600000;1556979600000.0
taskComplete;taskOperation;;217;1556979555000;1556979555000;1556979555000.0
taskOperation;taskSupported;;227;1556979559000;1556979559000;1556979559000.0
taskSupported;taskSupported;;227;1556980159000;1556980159000;1556980159000.0
taskSupported;taskCostSpent;;227;1556980159000;1556980159000;1556980159000.0
taskCostSpent;taskComplete;;227;1556980159000;1556980159000;1556980159000.0
taskComplete;taskDelivered;;197;1556979550000;1556979550000;1556979550000.0
taskDelivered;taskOperation;;197;1556979550000;1556979550000;1556979550000.0
taskOperation;taskCostSpent;;197;1556979550000;1556979550000;1556979550000.0
taskCostSpent;taskAssigned;;197;1556979610000;1556979610000;1556979610000.0
taskAssigned;taskSupported;;197;1556979550000;1556979550000;1556979550000.0
taskSupported;taskCostSpent;;197;1556979610000;1556979610000;1556979610000.0
taskCostSpent;taskDelivered;;197;1556979610000;1556979610000;1556979610000.0
taskDelivered;taskComplete;;225;1556979611000;1556979611000;1556979611000.0
taskComplete;taskOperation;;216;1556979608000;1556979608000;1556979608000.0
taskOperation;taskSupported;;225;1556979611000;1556979611000;1556979611000.0
taskSupported;taskSupported;;225;1556980211000;1556980211000;1556980211000.0
taskSupported;taskCostSpent;;225;1556980211000;1556980211000;1556980211000.0
taskCostSpent;taskDelivered;;225;1556980211000;1556980211000;1556980211000.0
taskDelivered;taskComplete;;218;1556979660000;1556979660000;1556979660000.0
taskComplete;taskOperation;;207;1556979607000;1556979607000;1556979607000.0
taskOperation;taskCostSpent;;218;1556979660000;1556979660000;1556979660000.0
taskCostSpent;taskAssigned;;218;1556980559000;1556980559000;1556980559000.0
taskAssigned;taskCostSpent;;218;1556979660000;1556979660000;1556979660000.0
taskCostSpent;taskDelivered;;218;1556980559000;1556980559000;1556980559000.0
taskDelivered;taskOperation;;217;1556979615000;1556979615000;1556979615000.0
taskOperation;taskSupported;;217;1556979615000;1556979615000;1556979615000.0
taskSupported;taskCostSpent;;217;1556979675000;1556979675000;1556979675000.0
taskCostSpent;taskComplete;;217;1556979675000;1556979675000;1556979675000.0
taskComplete;taskDelivered;;204;1556979653000;1556979653000;1556979653000.0
taskDelivered;taskComplete;;204;1556979653000;1556979653000;1556979653000.0
taskComplete;taskOperation;;197;1556979610000;1556979610000;1556979610000.0
taskOperation;taskCostSpent;;204;1556979653000;1556979653000;1556979653000.0
taskCostSpent;taskAssigned;;204;1556979713000;1556979713000;1556979713000.0
taskAssigned;taskSupported;;204;1556979653000;1556979653000;1556979653000.0
taskSupported;taskCostSpent;;204;1556979713000;1556979713000;1556979713000.0
taskCostSpent;taskFinished;;204;1556979713000;1556979713000;1556979713000.0
taskFinished;taskNew;;197;1556979610000;1556979610000;1556979610000.0
taskNew;taskDelivered;;229;1556979663000;1556979663000;1556979663000.0
taskDelivered;taskOperation;;229;1556979663000;1556979663000;1556979663000.0
taskOperation;taskCostSpent;;229;1556979663000;1556979663000;1556979663000.0
taskCostSpent;taskAssigned;;229;1556980311000;1556980311000;1556980311000.0
taskAssigned;taskCostSpent;;229;1556979663000;1556979663000;1556979663000.0
taskCostSpent;taskDelivered;;229;1556980311000;1556980311000;1556980311000.0
taskDelivered;taskOperation;;216;1556979668000;1556979668000;1556979668000.0
taskOperation;taskCostSpent;;216;1556979668000;1556979668000;1556979668000.0
taskCostSpent;taskAssigned;;216;1556980309000;1556980309000;1556980309000.0
taskAssigned;taskCostSpent;;216;1556979668000;1556979668000;1556979668000.0
taskCostSpent;taskComplete;;216;1556980309000;1556980309000;1556980309000.0
taskComplete;taskFinished;;217;1556979675000;1556979675000;1556979675000.0
taskFinished;taskComplete;;217;1556979675000;1556979675000;1556979675000.0
taskComplete;taskFinished;;204;1556979713000;1556979713000;1556979713000.0
taskFinished;taskComplete;;204;1556979713000;1556979713000;1556979713000.0
taskComplete;taskComplete;;219;1556979780000;1556979780000;1556979780000.0
taskComplete;taskComplete;;220;1556979752000;1556979752000;1556979752000.0
taskComplete;taskComplete;;211;1556979755000;1556979755000;1556979755000.0
taskComplete;taskNew;;210;1556979755000;1556979755000;1556979755000.0
taskNew;taskDelivered;;230;1556979825000;1556979825000;1556979825000.0
taskDelivered;taskOperation;;230;1556979825000;1556979825000;1556979825000.0
taskOperation;taskCostSpent;;230;1556979825000;1556979825000;1556979825000.0
taskCostSpent;taskAssigned;;230;1556980491000;1556980491000;1556980491000.0
taskAssigned;taskCostSpent;;230;1556979825000;1556979825000;1556979825000.0
taskCostSpent;taskDelivered;;230;1556980491000;1556980491000;1556980491000.0
taskDelivered;taskDelivered;;220;1556979812000;1556979812000;1556979812000.0
taskDelivered;taskComplete;;219;1556979840000;1556979840000;1556979840000.0
taskComplete;taskOperation;;212;1556979803000;1556979803000;1556979803000.0
taskOperation;taskCostSpent;;220;1556979812000;1556979812000;1556979812000.0
taskCostSpent;taskAssigned;;220;1556980709000;1556980709000;1556980709000.0
taskAssigned;taskCostSpent;;220;1556979812000;1556979812000;1556979812000.0
taskCostSpent;taskOperation;;220;1556980709000;1556980709000;1556980709000.0
taskOperation;taskCostSpent;;219;1556979840000;1556979840000;1556979840000.0
taskCostSpent;taskAssigned;;219;1556980482000;1556980482000;1556980482000.0
taskAssigned;taskCostSpent;;219;1556979840000;1556979840000;1556979840000.0
taskCostSpent;taskDelivered;;219;1556980482000;1556980482000;1556980482000.0
taskDelivered;taskOperation;;210;1556979815000;1556979815000;1556979815000.0
taskOperation;taskSupported;;210;1556979815000;1556979815000;1556979815000.0
taskSupported;taskCostSpent;;210;1556979875000;1556979875000;1556979875000.0
taskCostSpent;taskNew;;210;1556979875000;1556979875000;1556979875000.0
taskNew;taskDelivered;;231;1556979860000;1556979860000;1556979860000.0
taskDelivered;taskOperation;;231;1556979860000;1556979860000;1556979860000.0
taskOperation;taskCostSpent;;231;1556979860000;1556979860000;1556979860000.0
taskCostSpent;taskAssigned;;231;1556980737000;1556980737000;1556980737000.0
taskAssigned;taskCostSpent;;231;1556979860000;1556979860000;1556979860000.0
taskCostSpent;taskComplete;;231;1556980737000;1556980737000;1556980737000.0
taskComplete;taskComplete;;213;1556979864000;1556979864000;1556979864000.0
taskComplete;taskComplete;;209;1556979876000;1556979876000;1556979876000.0
taskComplete;taskFinished;;210;1556979875000;1556979875000;1556979875000.0
taskFinished;taskComplete;;210;1556979875000;1556979875000;1556979875000.0
taskComplete;taskComplete;;228;1556979923000;1556979923000;1556979923000.0
taskComplete;taskComplete;;223;1556979950000;1556979950000;1556979950000.0
